dwell_0,dwell_1,dwell_2,dwell_3,dwell_4,dwell_5,dwell_6,dwell_7,dwell_8,dwell_9,user_id
117.51320949281006,93.78672572303108,86.74028167868634,105.84971239091927,77.15597284492655,69.2061741000993,97.06409298843306,94.32299042063438,96.78671235222527,95.83332761297781,0
84.84347776068977,111.02054394178563,110.31538802628198,121.30607065448783,111.56321683706872,120.29656845856935,106.83724553203434,81.06406338382399,112.1897996513598,71.72249322938649,0
93.85690496906571,71.929033618593,94.94814362170023,102.44934669288925,127.04097502200918,76.794582401878,109.7930018763805,114.62222825921786,86.70240195684381,133.40809519973905,0
98.16470782783857,70.93582449245172,99.8931771385165,71.1296182984679,115.44426373514844,105.23116474463563,79.92386103564706,71.63961567609789,129.43108808042265,104.12860470565572,0
88.72385051026627,105.23431094233398,144.5036996874725,104.88618636632701,109.03425361063671,124.10384620985188,93.35212833802419,117.15123970141192,130.97288991105196,111.67417498834467,0
120.19707268337008,96.09294684897893,127.26030694203017,78.12855470577645,93.31504600871006,92.50757056526338,72.17777488483186,85.35358872290443,127.33146371818282,99.82835009528728,0
130.21397949872096,99.1373365017522,85.86695174931816,124.06841915945864,116.29066097972313,82.68378988908408,126.51011570793298,132.18525940294828,85.39864866614684,65.79228837106344,0
61.07319593735533,111.34877711352269,94.16456577599256,65.89377532980853,87.50904441601142,87.18229838751614,129.6588285992682,66.71710294434865,100.06926092089111,117.87249382340408,0
86.65429382993288,99.18360822079075,102.27422242172085,96.12532230896947,104.38525584377176,109.39814314971879,107.27296998768858,132.46201053615295,84.12736941789332,131.598109225754,0
96.95920539411432,125.80106685876741,85.60826171483555,133.3358545865823,69.60986587674199,100.35761648069436,105.92159638495264,95.8474058377771,114.36080182159783,146.02287071423163,0
72.36801376106901,108.22707114697813,125.28879263776656,98.14986783044401,113.5146102312435,82.01126266724577,154.0481979913863,93.2559477689279,132.0279915143787,44.78708899891543,0
90.48202825461257,70.97614184519696,83.04432228937054,96.55290948524849,91.33708158610061,84.36659451127625,116.85301060677014,133.0696914363996,109.38920022859514,35.476388529041984,0
84.13698099109588,91.69012051726142,101.05192049227051,103.66886067899068,76.67751205017791,58.19210198775623,72.56446541379265,120.34425979145391,86.89792124671561,112.55617562720516,0
72.36627201433723,87.87473453154188,118.14903120882292,143.78549454161475,69.0669433725333,73.17418315299754,73.63763295318986,107.972342319129,114.00983810276182,93.93864335438893,0
113.42291725862145,108.0584098177488,79.59809592376179,88.27276370535559,80.16455922979473,75.73971587596068,80.8576691765451,73.19818124978661,128.74492526850383,106.78971321699541,0
50.10284157384919,121.67624521116714,114.46559742060441,93.45231749020643,108.25086625082939,97.61858537545534,100.58987703605189,78.45917223369395,108.54141099334355,87.71550854893712,0
89.68526083022914,91.2342060656025,120.27184353493607,94.40031549858715,129.25847216271077,99.74490564511312,90.23297177987719,135.67478846262134,76.57737853373531,59.6972682585459,0
112.12783887885928,80.51015280582268,60.144161439473535,95.99229697911669,123.96536405265141,109.51140588448852,95.64234000000361,109.46406162916792,103.715115092281,95.4350576019057,0
89.2939419834441,102.90113568071956,87.50345787235145,70.77097208056239,59.074875333577225,119.45054709052972,129.0838796208751,74.79311835970363,98.158189131184,105.65215071394928,0
120.82041226796193,81.17644304348372,137.9460262357558,83.31178584981976,136.01341396938915,89.30011528008721,88.57190057906007,113.51460785831891,108.47317076331,125.72689184368745,0
130.32087175420543,95.55777545319495,89.03227940817678,94.35741452703938,104.16075241156402,101.05823769224277,92.24175087879864,89.77901060813306,117.90286895934393,110.45470446413881,0
108.23804599204064,89.6733747331884,78.63845829609858,93.88799349252984,111.38075703126876,93.04162971999322,106.41992264462993,86.68735409611479,97.6564530070972,113.53518833867452,0
73.50033693501857,102.19088800177514,90.77561291228965,89.8962462332411,101.67003439667386,104.41372568600022,86.36603243184867,95.8279917969542,112.84520597412606,115.89254036925199,0
84.31040438112885,122.47869930035849,117.69228882234418,88.72319944289833,121.49863086072247,80.27684111487831,121.3349918565109,91.90040944771512,65.60084820283842,102.59583389903182,0
123.0520973708309,90.00251920199383,86.76746944672043,126.17574069541647,64.47771385952174,94.78246818683495,75.66408248702582,100.63811805052757,52.23558339841213,108.8377681582511,0
107.91418793278453,94.00914541289193,122.05655333605851,89.93419492904451,116.6755963097739,114.64672613438844,95.00500240371392,86.29471998953963,98.64858660527891,130.45957763531592,0
98.5633785357194,91.90500634770987,96.39504347231426,137.249833021023,107.79129957271174,124.69114399473861,111.11114754804655,99.37521279412651,103.87978531807201,106.48826509003744,0
91.4395468204648,93.35081051625595,79.70325401370893,125.37785595085137,93.86026511479382,113.07177784723808,75.65073880534283,121.10440694106913,146.63162204964883,81.3917581636503,0
90.33839100011447,108.32862827204154,84.70859128707136,86.81322062567554,96.37768559742472,102.83761297930232,96.44231373984371,131.93964956505383,96.77986912402476,98.07466524122479,0
77.45969607338512,84.65092013394819,113.8459709181861,128.32875364386825,137.82973468138306,85.58347500198246,56.73103663031903,71.73545874350745,109.71617535262342,115.24968054795599,0
83.86650771726858,94.19427855649863,88.19347554161271,105.30025306550391,100.70700323692768,110.28451724095518,82.96652366994394,115.63394493735177,103.79213834925707,81.66407183849111,0
104.112606060418,79.44705776845913,95.50376615037116,129.18990308011792,95.14746656212293,72.38108331609797,103.42957404008438,96.04856277480074,112.53612880038442,82.0165494566809,0
58.8927227007807,102.6475966799342,88.58189321166017,90.74700414746655,86.72218189611095,82.39084227848238,81.54627463882778,87.59185499588256,87.25971993109526,107.63465472451281,0
126.54201503817114,97.73835386735567,81.22021572830025,102.79390683501288,79.16009224469543,129.58990878335007,105.67788749436076,110.9602669162154,113.7706217215002,75.75049342063735,0
96.46282248538925,121.13159719763416,126.07725915576208,112.56404258783583,60.86532741989307,104.76779635625293,100.60733664575166,124.99760929901092,85.71349095148535,134.01233182329418,0
72.81843518272566,60.218719258698876,121.91557203869856,89.07699675492049,90.77168632637814,112.0752123679142,96.42256957930377,106.098889287159,92.98482557016716,86.55704480121352,0
89.10706388099656,85.89632093333559,148.0351675130712,84.25356923197111,119.77491031996152,110.7043023753646,119.11154536899193,103.04904412016735,107.25651061149702,120.51624653632064,0
119.00092535813711,100.38562192524749,92.42570441291869,123.2164733618069,115.82791526656504,122.89264334330761,89.16075732892487,106.37281038309675,94.07417080395383,124.78550147695533,0
103.82537793701634,76.6874611941806,111.00021121379949,123.21819955385573,126.51413350299836,130.58513000936998,81.41669648719969,100.76137774855623,122.00439868887378,122.33211353154354,0
104.9954094302049,114.98602936590439,125.34653370500874,85.81748466277352,103.99875622551625,109.64567832443886,113.43965519120603,67.06381931668439,107.34758856616133,87.33955412127355,0
111.76228649280185,124.72509983260574,97.99956674118116,112.00880200301981,90.57783179502141,105.6318202859811,79.80121003934879,89.45026042608242,118.36489295209677,93.60514361654919,0
113.42515556691058,105.53005104628456,132.62405723365006,163.89963067711642,76.01365241961645,131.30696500768354,92.67506005409344,134.50840680664882,125.91728361672628,135.9842969238208,0
106.46653751704821,99.29989597275446,89.54709337237689,94.93502959049697,57.25027693225812,81.82613266790011,88.41403793503456,122.39929356091426,84.66988721279893,103.04102583594715,0
100.22906712545704,76.31509083223858,129.40801452516845,107.02443270981422,93.47952571171072,99.05128056095556,103.35352098440526,85.66662258577283,109.24105774484701,72.78226417746461,0
117.65983817581053,84.60415961723336,109.8394604849702,87.43931399814663,77.47193325305751,104.24829047284729,96.14941933075289,105.43966617894577,94.90070143417873,108.38417450110074,0
111.42645414763302,100.91787303775335,113.35199988292534,76.90974190993451,130.2127918857264,82.91271971075403,149.02956233213038,93.48845869098831,95.68013380321388,115.79154877947929,0
57.317845125726386,103.7615839191882,109.02683490003855,64.92156119530966,85.68120529088358,70.56508509717229,90.22263077191845,79.48834152548336,95.51014962231532,74.25822719098036,0
100.95491230655615,92.13101598553538,57.343086180178766,101.43436772690161,131.69644608928596,110.66326215216486,75.92070215030904,76.85863967509542,80.93669959507201,83.49355065694655,0
128.38157771416195,104.21097339472054,127.03331051171472,112.60894413355064,67.7467038847615,86.15585688107427,116.35909455881361,110.7784631179302,126.44303001153436,92.61625158142715,0
63.51899462448768,127.72165320400454,94.18378343839072,102.44647306286926,127.75119226550095,88.7672536687653,81.02528164955487,134.80215628620877,110.93181312622536,99.58270220654761,0
85.95200742452016,113.04314154207229,77.82193537966988,101.58754849203756,63.57821183526927,102.83488677850376,119.50884254092026,112.56024680979732,124.28969888665698,110.57206523963019,0
136.56754422323831,73.83370912035295,93.39410232885861,73.06855447724402,116.98920682080063,100.78814742740381,109.82392296070708,107.79788377436476,89.29117277859582,72.34951151187288,0
90.33376461265921,76.10541353672085,97.14428757412064,119.98003569579576,92.61119747159132,103.30400399959504,110.8671454869121,75.54753858800075,80.08424893330097,93.97695586314597,0
76.9111385186185,127.7616913735722,98.57010056253061,73.0224697713688,73.32289775999487,85.35724814695999,103.78411171171491,65.18419150587543,89.75672155591504,98.39298806585131,0
72.46820338333072,73.48874899326952,128.63426275664216,84.83856961876462,135.5901487693432,101.46255757319742,90.15182423008497,112.74795580770714,135.26492705034838,100.38766188111121,0
126.74040549611038,81.34030090814827,94.78331898329213,104.47878527903661,114.63620526443911,107.57515746384654,85.49682418913054,75.01630094318548,103.83467789376239,124.5622900510503,0
110.00350675498301,85.36293487024594,109.46950169678564,120.74477845912642,125.50278087902348,106.17471693832331,113.95408122064515,97.28352957996455,96.40484263415262,114.02085674461267,0
110.8979611764141,110.56382690785225,80.90546235377826,74.07984743153808,120.78122471809465,91.16475546860255,139.15391579440907,118.27281616995829,106.6046773558495,96.07832991584829,0
73.26162594403749,102.32749155255614,127.22828331068942,88.37214087154827,98.79894119763223,90.74102164067581,118.08711912521015,105.79035521043065,112.59983443586862,97.19872705245872,0
77.89202187730791,109.98026637625489,85.79181291652596,97.11950034726262,88.53068853296625,101.95942554556295,107.12022697302164,131.77891272014256,83.84054356739014,71.99093814489052,0
97.84801609483816,110.04942637624677,110.59267253640724,110.14059321435339,105.00702962765075,78.84733551392522,91.43717764892321,81.60594243650272,122.83876801647187,80.18833385856507,0
74.83026710996225,77.24033737445671,121.16169759225305,84.04859027585633,81.22911199450667,78.98236680887902,93.74185213241833,118.43362395966693,109.28497776711552,93.9155560172286,0
147.93345572424033,121.5730331123882,67.87316247013305,93.0464197780712,79.52938610669321,92.77732174424845,118.81294279490784,110.78186031194356,96.23085338182588,102.55220915651626,0
117.4998915136565,131.70663390184808,84.7307282586013,77.39196567902084,109.93914948554789,118.74910381607876,116.72826470614038,87.92566669488431,140.9444004182322,94.84880044307306,0
79.04502252082848,115.45050065604731,107.14703228788927,93.68294014575714,93.70936184884587,91.4907950131329,100.09916542776803,99.41249827214921,75.776487915183,109.19139967362426,0
112.06669424522937,74.09393581821142,107.1901015781653,113.63857754771618,91.07517305153063,116.70773740604805,75.94784246874703,95.19301013044135,126.92019671904693,92.0807106512208,0
74.97615348322152,98.44301836515032,60.71375328646798,126.26953482882047,80.47960052091241,108.8002730558308,110.40780139708194,86.92065339901323,105.59288630676029,97.53826280861489,0
104.4318020573785,108.36007125912346,131.21906741562015,125.32109167635579,117.80828714604036,113.41480141059925,104.73422245039806,122.72952766672702,88.04169343309843,82.03484770694016,0
109.53883110699034,105.46586544957806,95.48183177210382,93.69795931312207,119.28117131761583,96.4044056255911,125.93366375666213,109.61481672090737,94.58219089988272,132.39811488306873,0
88.00675814143524,83.36471888390227,118.6442389645192,83.93823545408475,102.58881970309062,80.51235089491537,55.96955317861508,89.93460892570111,65.20939368540596,107.6547611692581,0
74.26350423940696,126.73267988432468,102.8509449824767,89.7958568881685,98.81748149501948,118.4508548307598,74.65127403840253,106.80849919968665,101.91293423986593,82.99056818212512,0
103.11019946750615,131.80542353096695,94.19725613805954,92.32605000349508,109.85774255995838,63.299155574728964,90.84811013058776,56.269610543460175,89.22604257686038,72.07581025542088,0
85.14203967598526,85.25219707486791,89.69013654953307,97.86152423962864,103.73016790973912,90.25066860179902,65.76293521927649,94.19308860039175,87.49221802552788,95.1453331539848,0
79.33536586761609,63.853581883478874,109.92091734851829,76.03505613197507,81.26269344322995,108.28322720218623,96.14989922941454,115.20168707828547,64.82173120347943,94.93586010290151,0
82.57617730699013,91.45083202932159,79.87593383251351,90.29208955857582,96.32525209898238,104.33579017482151,105.3635604564213,91.60155917082251,91.63499502086032,119.43346985377654,0
97.49009404689996,91.10896020835641,71.36299075464665,106.03367090787998,109.31869455979157,58.527478457430924,108.57334117851373,139.5022120505597,131.2132994459341,97.51246937698865,0
122.05566365443339,92.95787291227091,97.70703508394512,77.41208988353152,111.92336136650373,76.31457905378284,93.05201772097787,115.92006680965598,112.57063754614794,111.1160533680717,0
41.67007178860249,82.50981825656874,86.55917627651058,107.71005781906456,103.79881284006977,103.59610276812991,78.16044053138145,122.95052405795303,106.42888672554031,73.36759295952554,0
87.76557599872692,121.24772544779644,92.12649087420314,46.42741800883181,110.45731587331292,124.61104216039274,101.12230385326151,77.04012722625093,102.23540447471022,96.4504213460408,0
93.74160911639869,62.542388327278324,63.338659550932896,101.47729927236529,123.52137230538172,94.95310072198589,117.97241707386978,90.37864290592267,107.53016312418477,108.76744668078311,0
81.05454554090151,76.32945572209046,88.3177660453614,98.59084462530002,55.683641578238976,131.1782928265051,130.40137920289064,92.29905868146837,73.70021717023246,85.78823220512106,0
84.18230608283575,97.65272351908948,115.56558033711083,95.92896470162245,92.33495912274552,65.09533817259498,80.40007236432747,45.842687565295456,114.64485426817421,105.1088664958523,0
89.00794782217433,88.72018938523483,72.95359969934864,112.49578645104496,131.42548003633743,114.67247480800768,76.44786253068385,94.83028877353956,104.08061388085386,63.657333105101706,0
78.4324014072653,92.49089350731148,80.05779633151244,96.37331562976925,133.54486684783427,117.01030299401211,103.2014220297096,96.86837708656738,90.96553548843438,143.2277311313751,0
103.39356205140597,102.00744298450172,117.17604104594568,95.58092003773038,100.9993830228263,131.86131582059244,125.18122541567917,64.67676046624122,121.79462352119344,91.41230236127457,0
79.59551936104995,141.64930910477304,79.97854595017421,126.56895787631257,115.66093277559517,104.38772332202751,116.224687861945,107.74528883695223,93.0051483696266,145.00939955794232,0
112.23160009623493,76.41631458479739,73.12919895226483,105.05915676359872,100.2123407909486,115.28073345394617,110.95304832303128,129.33005268641128,81.09561437281369,77.44799475234167,0
71.65592765557658,102.83346077123758,105.28888869883963,126.41642864205595,57.72437162360884,111.03913410872599,103.52274058433483,123.25155476950414,113.8196137722043,103.18913495882897,0
124.70150872929167,59.4361638012639,119.55374385314667,100.46879730516932,93.72366879895233,75.45262370025618,101.23448586155683,98.09916418122289,117.75917921429523,84.14100979455777,0
116.33778967169786,105.68421134089917,124.62976699272384,83.57256005446709,99.41151216916197,64.42043479225902,93.05605733991949,132.81132473166699,113.63455957245856,89.84498384023938,0
122.73938411137298,98.52060566171416,73.79000630582667,102.6614281523326,104.31547077213347,67.5374096315534,98.95487716260389,117.56112903061775,130.92844465994307,79.41580273034354,0
106.95633552186099,79.10039808271506,101.40366283378734,72.45644759863383,137.9469882213622,105.22461060495732,143.38804306574207,74.09102241720767,94.84789898225526,67.33006792924222,0
96.70480033751966,108.6091864771638,119.48933941942597,84.65373843418332,97.79502209194665,77.15071805827387,75.39920080701424,90.90015924365159,77.9035093559282,145.61412250029605,0
96.45506746385082,81.43810267144248,89.08533192466629,100.21162650341772,117.11156732368981,89.80356960767577,107.31527996890384,97.78242373507689,86.16663343251233,92.97886250565853,0
78.6954484904841,109.24725420846998,101.9313725492607,124.73423508486803,118.83950876958576,118.78135896511343,122.13151633188957,134.97053011924157,51.773345185004295,84.62210474193843,0
95.33281116461829,93.47155277864745,94.24146968815575,98.10515992155761,117.57392018091105,95.69997825913362,107.73216842062104,122.1757144191102,75.91147767824924,83.07695225197168,0
132.8757696346765,74.05026389507927,104.43613705625265,83.92290549084638,101.24422165164053,106.04733413799956,112.88828213796023,122.56465139669277,133.75764054157543,135.18604269719992,0
100.40858422720352,86.6476416236324,91.81685242804423,70.21372268702653,135.0718586442233,88.90532011606274,86.41897518658912,107.02036612239046,112.26153170216213,90.24830838953493,0
91.66093170808637,100.93095171411174,121.81812342532912,91.01648964512091,106.46589024169407,147.15344376353752,109.71448619220949,160.79268357103007,143.2153387581942,110.02032640304287,0
97.8232033960204,67.94999224119204,107.24994347935797,102.00721237149628,139.3168856387806,104.97327116380868,115.77864668302783,111.75995342808149,91.73962609602924,117.60668299775185,0
86.12038635926531,108.87633412984263,135.3549191548894,92.31865854923873,107.26349881450619,96.12565280754916,103.95642422371992,79.11375215990236,96.24999041801102,125.93219279924797,0
114.73602831280739,57.03147528809843,71.88324382510444,114.48326747545387,98.38384649255187,110.2919093031181,98.73589451697603,103.42547252833457,124.75464009490109,105.15352216169805,0
103.57809400495218,100.50037555393126,74.97210177698177,106.62168611741954,98.73304839404663,109.39166890218353,142.5273038037331,110.28425132360505,116.23667347307264,92.67593711042821,0
116.74043709808609,118.28308945386428,86.71528425603978,91.59524670728725,122.37258646362866,85.60765990428797,127.39544682023012,139.1600999286024,52.70159033305867,129.73149126085178,0
88.64844774272225,70.91466754273563,142.39117454593702,71.30373829966327,112.36533203497083,107.3300814506731,121.66378892115098,83.5469304320577,104.01057966219486,106.25596350501803,0
83.07822089300785,85.92070222069802,97.1091657229655,84.27438165343924,92.04928732993235,115.47180741242687,108.68974597586673,112.90969189584519,105.34928513309346,131.32633383381997,0
37.92436390889826,72.99433025087544,105.76034419163646,78.03183954046597,68.81835090514649,54.02513952772608,114.23338622722234,90.15685903915033,114.73492311383073,95.8269320947433,0
97.90804479686193,114.40895948469974,103.44725032162188,107.03030968858667,105.7105667787108,82.40554141873935,88.4093210068123,96.4785792814108,79.39606834803467,105.1480203678824,0
82.71679059977906,99.59231551347142,108.0943092720517,132.77547075816955,95.82531801234322,122.02722148082535,99.51713599063663,86.81265817990774,89.4035560679612,113.12102381600035,0
90.8702558562955,96.49509591460514,111.8614672399271,126.45117005500413,99.11987478712884,138.6412093730905,83.30262821212293,109.82462013373596,118.56578627783567,79.74761572810536,0
85.97301172822132,93.2505537072835,53.55382668210497,91.56166089862403,91.39513015948036,125.15280191833975,120.53010219878044,112.15718492867737,128.06546342053838,87.6420709318967,0
88.15947123074083,77.36959103676337,75.35034416832849,92.49101012526721,98.90348282404328,85.68862491244366,110.72885908720335,101.14141502950746,130.78721843017976,79.44169642125281,0
94.1708587669068,126.38449169429802,92.37086354948657,63.61848976322082,108.12617346162406,69.40847793473489,78.28227577543444,125.31819815494853,110.24801745223375,73.03063474552346,0
82.80307465201166,90.56594889005986,69.60589869446096,114.38414365965211,122.36183973906508,135.37279270026283,120.1580250898546,89.11232850961242,104.93575556326229,115.09033268740743,0
77.08399462747184,96.26686854372021,93.770852842556,89.30420603284908,111.22015651857721,101.26241325606465,123.41406526198273,83.57122231729599,116.23409982178438,89.71178265045586,0
60.49378588145033,85.93730727039937,103.66405659061111,107.49607962471164,99.27725779687263,118.00756786838033,109.75695788117285,96.7452673367156,66.4197756227687,104.60486764150812,0
74.71202261787646,83.00220597838909,86.6469076336583,61.64545094819725,119.87835673856647,94.19479259373578,83.78189795312062,57.000845821392126,88.04628642458374,131.686526814506,0
65.53606355000554,85.19726331595598,86.64270919452079,90.29927301275762,100.8288025746691,134.76220554762662,75.9677436618618,113.47312950002424,103.66782390691816,68.81987075108508,0
88.15764663089038,103.3918579470878,84.50773671931537,149.74578784679784,71.23651945845577,86.96307518436352,117.39131542155674,124.15664985861987,74.83895805726625,122.20379593591684,0
101.96893618464696,118.51128431853209,104.4101524349703,116.22387155323491,120.40422726299718,74.32614983597554,101.6463244795065,71.2957702080194,86.3447571027849,126.2147499197113,0
121.149943430018,91.66850528113706,121.61613173118661,71.20827374073485,61.00110472371845,66.95234343541924,114.32976151815544,112.44183291168707,105.14174706391502,115.0559522933456,0
100.13176027890486,107.85733406866757,91.83235800738684,89.60926585388546,130.49696552466793,96.05146164664276,88.15766608631559,85.63514434246267,120.9593504259757,79.89891859952671,0
100.3390843526276,84.69946845840447,116.76391704340908,86.4937011944025,118.12933926185403,109.52090188667218,120.3682654129245,101.10570787584228,108.48443465458239,63.63369748485711,0
89.0984279587506,91.71643346246253,120.14623263298128,114.64464552933316,91.14097013671163,85.42668571668084,102.7766325249781,82.11561129930291,80.97287361511898,120.10097374772802,0
103.89907750158737,84.30702157777155,87.12269403354541,85.3718150800062,84.58891843323347,91.99274043409454,133.77492195386895,85.83675538629053,115.00500372569125,78.66990979793754,0
139.9178699363925,112.40607203171734,136.17573718429807,109.26972636156775,119.02898296648937,145.08697068744317,81.50680858416617,104.64756093139636,120.02323085168504,116.59539527370224,0
112.61188442674133,78.9548819953705,95.1579399252846,98.14491522130139,84.56608158039437,85.43788790467696,104.39381132759232,91.31559080453329,104.68410204758992,113.80709227752773,0
109.81164095367531,117.0864347981283,86.70459052621925,98.76298679731926,109.40095250346265,76.1546037495548,114.36616928671708,100.40212649963681,121.83987329716687,90.25763327082026,0
77.60593565306482,101.7790962867303,118.85550510026631,109.2708423564456,147.83134838063563,94.47367100978857,93.66956600793561,110.50512971462584,137.91414413955306,61.56790750124572,0
159.8933222246518,89.00827875589485,110.62372529324632,118.0026318190418,97.34004572473556,76.19800816737516,95.29432481170197,93.47803073204578,83.23597711787828,145.4765936191325,0
134.96505662774786,88.36758704795847,118.04486188858614,120.5361176519568,92.96047619279078,110.42131255845415,90.65503538422729,83.89662660770568,91.25618234504904,103.36375376843856,0
93.01951684013376,104.27324617504196,119.29367685278757,88.00579192338589,69.12477379487582,82.6234789757208,66.51796476595962,146.84868468069004,100.33037342420494,107.96731614451899,0
119.70689058258291,103.32196175554823,80.51086589843489,105.90140368069073,76.42363150273034,86.07331973321124,92.24001151063382,91.31414094182774,118.06556428972698,101.37222102813212,0
82.11462744754961,104.42794017741707,102.06277793138815,130.46599772134496,99.05422093690831,100.4026669845032,87.22004390017366,83.98021298594071,83.96299545985113,95.29702759312255,0
72.60593703954498,77.94052525070946,87.03025816884606,98.53992504147965,136.62188563243,106.15374258447487,90.17883110887773,115.43417958923223,96.90902917893811,83.26704898903563,0
105.04758516360873,111.11997390852673,128.38464686895708,80.97478375662699,93.4687011897179,75.39574713240788,91.85508530130535,99.58350099394471,86.36598452623046,43.81187821525419,0
83.86533975563641,129.40600780444055,142.74824320186298,110.63972244765552,110.86705258683585,84.96547644210146,74.60523151665934,102.10366750009847,62.83589550507996,118.64883313688199,0
96.20030041492413,108.63709913969507,124.91573641203833,76.95223215839334,103.00345556377908,106.79228656576936,87.77582472647259,112.88409251855241,132.1022461373896,83.14646323664665,0
69.64913153491719,76.62150588683319,94.78200531697038,86.3574551100709,103.70724213428316,96.50377196346008,111.05643203621428,86.6192680702626,54.28087956311798,102.5331427776417,0
85.6840299549614,72.66419122697428,129.16089879600125,89.11400126543938,105.73245947218886,106.41443455400582,115.35156280900121,96.5055229717594,106.07167340904743,107.0948430422997,0
62.60733350537996,91.12419599457073,94.96400177214086,99.74191576624213,92.48749033133576,118.3769155193691,86.09581312672212,72.2204835920343,104.10103927733977,141.18479893458994,0
92.81663461124928,77.5247322753365,104.08300971413937,100.12036174556866,91.17287617656284,147.55325180136427,117.15144888961939,102.34436597161712,98.24515962608878,95.86268206986388,0
74.2141707902699,118.61078116051284,141.46039982626434,119.17799434238438,87.2818621787253,77.62635126976501,67.80374310246711,151.1451436336336,121.21068771170191,119.20656297643848,0
82.17027265092142,109.68656605411057,104.28598207857286,109.85809166757969,89.38440500425658,104.33619411857948,84.05121930439401,49.69319423079995,120.44219204217754,96.59064299206334,0
71.44215854008522,75.58135121359697,107.75117091722998,86.27970506080999,110.41561384895746,73.27348277235242,118.2269678826766,96.92803002291645,79.11931866338752,120.21486112366233,0
98.50779160260929,90.28439050891775,91.60628569867822,89.85406550381661,117.84016168155844,94.42860869213824,101.66245182886709,95.035484906628,111.64269493081835,128.1971382465156,0
86.42701960544393,92.77761603338402,107.11292393582532,91.89247045170453,93.71293089198969,117.34630052481938,101.94487432334265,125.35011349286154,90.65201728547267,98.19812398786026,0
119.26227956717254,85.22673771690853,124.77270356623208,79.77794168336473,79.40363068532129,77.97528254372659,107.2403045360757,116.08562434300492,167.0111201167443,114.57310549988733,0
104.62510844516105,116.58795799275273,75.7280927431374,100.19988115822625,125.59855177773903,98.5672260992027,89.15700244261778,103.40362914375659,64.60134679840964,118.73920878405166,0
109.16158469374304,87.33532823606338,103.02689132949676,89.33440749618563,86.7631096417855,132.33810391574661,103.36851209774275,93.37023061561155,121.5768693865133,95.41985205983693,0
110.54804095783585,58.35245641267414,127.34877857238206,88.84462328942473,89.90327801761005,105.83278776248441,88.27323969886396,78.02678919720663,76.56061166368723,86.54033291172777,0
128.01956387611347,95.30806079768583,108.41319793537744,109.67773206249637,118.16554158013619,79.79191593889283,103.06971488366968,70.19573872478821,118.06953916994641,76.8858643874783,0
95.84069211349238,49.95145851868432,72.79988710355852,136.74492599062268,95.44980591990772,78.29358040166635,115.88410300221788,98.50669909664204,74.56351677650039,100.80965277334425,0
103.04167588435438,104.96361021457743,67.03729046064004,86.69580405695385,104.11783509806881,91.91199357331601,82.37093685071059,125.17882315141331,82.44044363792901,98.31143950755849,0
93.82154366647629,97.82245709163064,93.43492334333655,100.75767052834924,68.34881123045336,91.62477489202824,81.41780846379132,90.85060460128292,120.92285300766844,108.34921241232288,0
83.7013897294784,88.9311584134942,111.51315039340867,125.55825802615992,118.69316165843345,80.92111382876031,102.69947978878739,138.77210554234122,78.23863829919094,91.25982310074217,0
133.2894640211813,108.121486143921,90.35528850148188,116.4970057150239,118.27510366629792,115.8941084363226,88.90058461835461,109.69397588237148,86.69181053072234,94.96905589351063,0
